user,created_at,text
mcoon12369,2020-03-30 23:27:33+00:00,Scientist Studying Chinese Virus Prevention Hospitalized with Magnets Stuck Up Nose 
realIanlong,2020-03-30 23:27:17+00:00,"Imagine if the wall was completed, we could have protected mexicans from the chinese virus"
amersyzwan,2020-03-30 23:27:15+00:00,Chinese virus is the most suitable name for this corona virus not covid 19. I am not being racist but China should take the blame because of this virus. The whole world economy are affected because of their mistake.
Nullcopilot,2020-03-30 23:27:12+00:00,"Yeah. Unlike you we haven't contributed to the cause by telling Republicans to call it the ""Chinese Virus""."
pantog,2020-03-30 23:27:09+00:00,"The latest Chinese-Virus hot spot map looks oddly like a Soros strategy hit-list aimed at holdouts against Globalism Iran, being a Islamic stronghold nation that he has no chance of controlling The entire stretch of British Columbia also oddly light on new cases. Coincidence? "
alice85336680,2020-03-30 23:27:01+00:00,chinesevirus 
anthonydepalma,2020-03-30 23:26:53+00:00,Trust POTUS he’s General Patton against this #ChineseVirus
slsforza,2020-03-30 23:26:39+00:00,The only difference between @Acosta and the Chinese Virus is the Chinese virus will go away. But Acosta will be infecting the country with his stupidity and arrogance for quite some time.
speechleyish,2020-03-30 23:26:39+00:00,It's almost like calling it the 'Chinese virus' over and over again rather than coronavirus or COVID-19 is designed to stir up racists 
heeman82,2020-03-30 23:26:38+00:00,I'm pretty sure I had something similar to the chinese virus during most of my stay there in the summer of 2003.
lemonchusleee,2020-03-30 23:26:24+00:00,Any suggestion about #Covid_19india ? Or still defending ur friends ? #ChinaLiedPeopleDied #ChineseVirus 
alice85336680,2020-03-30 23:26:17+00:00,chinesevirus 
LDucc2,2020-03-30 23:26:06+00:00,"""Don't call it the Chinese Virus"" Bitch imma call it China Virus"
wilsonee,2020-03-30 23:26:00+00:00,Great reporting from #FakeNewsNBC and #MSDNC! @MaddowBlog #maddow strikes again #ChineseVirus 
alice85336680,2020-03-30 23:25:55+00:00,chinesevirus 
alice85336680,2020-03-30 23:25:44+00:00,chinesevirus 
sandeepsingh200,2020-03-30 23:25:42+00:00,Start donating....the people you criticize have donated and some have put in unimaginable efforts to fight chinese virus...so stop talking and do something please
MichaelJFell,2020-03-30 23:25:41+00:00,"Once upon a time...many years ago, UC students demanded freedom of speech. CA has come full circle, & it's time for UC students to demand freedom of speech again! UC tells students ‘do not’ say ‘Chinese Virus' and 'do not allow' others to say it either "
jc_soonergirl,2020-03-30 23:25:40+00:00,I thought it was the same lady that asked if using the term “Chinese Virus” was racist. These “briefings” are all starting to run together ....this was 10 days ago and it seems like it was just yesterday https://twitter.com/funder/status/1240683377738551296?s=21
ctmommy,2020-03-30 23:25:34+00:00,What are you doing to help asshole? #ChineseVirus
crowchild_draws,2020-03-30 23:25:22+00:00,I think the Chinese virus is badly overhyped but your tweet is just wrong in many ways
akmtShivesh,2020-03-30 23:25:12+00:00,Looks like there is BIG conspiracy by Jihadi group to spread the #ChineseVirus
alice85336680,2020-03-30 23:25:10+00:00,chinesevirus 
TigerBuggy,2020-03-30 23:24:59+00:00,"If the Chinese Virus is such a threat, why don’t we stock all of our Walgreens &amp; CVS’s with Hydrochloroquine and Zpac’s for folks who get sick??? WTAF is the hold-up???"
VirusBuster11,2020-03-30 23:24:59+00:00,live and learn ... #HoldChinaAccountable #ChinaLiedPeopleDied #ChineseVirus #COVID19 #coronavirus
Kj2614,2020-03-30 23:24:43+00:00,#ChineseVirus sucks humanity
zakirksey,2020-03-30 23:24:38+00:00,"My God. Blue check journos contribute nothing to this country. The MyPillow man employs over 1,000 Americans. He’s actually helping fight Covid-19. Journos praise Xi and Communist China for the Wuhan Chinese Virus and testing kits that don’t even work. Enemy of the people."
_BenrOSS_,2020-03-30 23:24:34+00:00,"ill be pronouncing the ""g"" in ""enough"" until trump stops calling covid-19 the ""chinese virus"""
ROHITVERMA18,2020-03-30 23:24:22+00:00,"Within few days Netherlands will be on top of US, Spain, Iran and Italy in number of #ChineseVirus patients cases if the constructive decisions are not taken soon. "
19friday,2020-03-30 23:24:21+00:00,That would be “COVID-19” not “Chinese Virus”.
lululee5855,2020-03-30 23:24:15+00:00,Chinese virus
thescottness66,2020-03-30 23:24:08+00:00,Not those cheap ones. N95 or better. #ChinaLiedPeopleDied #ChineseVirus
AhmetOzsari,2020-03-30 23:24:01+00:00,JUST IN: US CHINESEvirus death toll rises to 3000
ViraKarshan,2020-03-30 23:23:56+00:00,"In the given context, Dear @narendramodi Sir, please take at most care of yourself! In these testing times, the country, our people, World need you the most &amp; also going further! #ChineseVirus #WuhanVirus #COVID19"
ChooseWiselyEse,2020-03-30 23:23:46+00:00,"DT believes windmills cause cancer. He believes making racist statements like saying Chinese virus, or releasing nude photos of his wife (after the Access Hollywood tape) will distract us from his failure to lead and his lack of morals."
grumpy_attorney,2020-03-30 23:23:34+00:00,"They didn’t lie, dumbass. #ChineseVirus …listen to what the docs are saying."
kumarvkb,2020-03-30 23:23:13+00:00,First Chinese spread Chinese virus n now benefiting from it by selling healthcare product to World while World is suffering from losing business n thousands r dead n more to come but Chinese r making money n their factory r running 24 hrs
dr_highland,2020-03-30 23:23:10+00:00,BBC News - Coronavirus: Trump says US in good shape to meet 'peak' Sounds like Trump is going to make America the Chinese Virus fighting warehouse for the Free World.
Rhonda_Painter,2020-03-30 23:22:54+00:00,"This is why I'm calling out people for calling it the Chinese virus. Even if you don't intend for it to fuel bigotry and the actions of the unhinged, it often does. Here's a horrific example. "
printsfascistas,2020-03-30 23:22:37+00:00,Of course... Chinese government don’t want to control anyone!!! #ChineseVirus
MikeNen,2020-03-30 23:22:29+00:00,The CCP unleashed this on the whole world. That’s why it’s called thr chinese virus!!!
KrupNeil,2020-03-30 23:22:23+00:00,H1n1 was due to dirty Chinese market selling unclean pig. Filthy third world. Chinese virus today is because of Wuhan lab making virus.
MansotraVishal,2020-03-30 23:22:16+00:00,#coronavirusaus #coronavirus I always believe Australia should be the first country to win battle against Chinese Virus. 1. No Boundary sharing 2. Scattered population 3.Very less % of population living in units. 4.high literacy
SpiderQuantum,2020-03-30 23:22:01+00:00,Why masks then? #ChineseVirus #WuhanVirus #ChinaLiesPeopleDie #CCPVirus #CCP_is_terrorist
_CFCLiam,2020-03-30 23:21:59+00:00,Chinese virus
GrecoArts,2020-03-30 23:21:55+00:00,More Chinese crap risking health and even lives over the #ChineseVirus 
reach147,2020-03-30 23:21:38+00:00,"#WuhanCoronaVirus #CoronaVirus #ChinaVirus #COVID19 #BatSoup #ChineseVirus #IncompetentFools Repeated Warnings from Feds About Lack of Ventilators Fell on Deaf Ears Under Bush, Obama https://www.breitbart.com/politics/2020/03/30/repeated-warnings-from-feds-about-lack-of-ventilators-fell-on-deaf-ears-under-bush-obama/ via @BreitbartNews"
LETSGOHAWKS41,2020-03-30 23:21:31+00:00,"It’s up to the way you choose to interpret it. You can be rational and think it’s just saying where it’s from, or you can make it culture related. We shouldn’t have to be censored from calling it a Chinese virus because people can’t realize that we are just referring to origin."
ViraKarshan,2020-03-30 23:20:57+00:00,"In the past one week, most (if not most, some prominent)of the World leaders have come I to contact with this deadly #ChineseVirus. Do I see a conspiracy? #COVID19 #WuhanVirus"
RitasArtCafe,2020-03-30 23:20:39+00:00,"With 227 Fresh Cases in 24 Hours,India Sees Sharpest Jump in a Day; Death Toll Rises to 32 - #ChineseVirus #coronavirusindia #XijinpingVirus #CCPVirus #ChinaLiedPeopleDie #ChinaLiedPeopleDied #chinamurderingtheworld #ChinaMustPay #COVID19India #coronavirus"
TheNamesTipo,2020-03-30 23:20:34+00:00,"""mr trump you're the president you can't be saying these awful things!!"" chinese virus go brrrr"
BobDuncan67,2020-03-30 23:20:22+00:00,Really? It’s more like the Chinese virus or the Pelosi virus.
i_American3,2020-03-30 23:19:53+00:00,"Wuhanvirus, everyone knows how the ""Wuhanvirus"" spreading. CCP arrested 8 doctors who discovered the Chinesevirus to cover up the truth. This is the biochemical weapon that the evil Communist Party has released to the world. This is the third world war that is killing innocents"
Desi_Ozzie,2020-03-30 23:19:53+00:00,I am expecting a different world after the Chinese virus ends - people will realise how CCP has screwed the world . I am expecting @realDonaldTrump to lead the charge to give it back to China what they deserve
ChrisVa08675419,2020-03-30 23:19:45+00:00,The Chinese virus is real the media and the Democratic party are blowing it.. way out of proportion that's also real.. https://twitter.com/mitchellvii/status/1244729503173226497
JOEB33193899,2020-03-30 23:19:39+00:00,"Stay safe , would hate to lose a nice person like you to this Chinese virus ."
AmericanAiti,2020-03-30 23:19:38+00:00,"Bravo @Jockey, @MyPillowUSA , @AbbottNews and other fine American companies led by patriotic leaders. Good listening to the leaders of corporations fighting this war on the Chinese virus. Some reporters questions are good &amp; helpful, others wish to destroy @potus &amp; country. "
hopevalley58,2020-03-30 23:19:33+00:00,Texas Tech Prof. Would ‘Reconsider‘ Atheism if Donald Trump Dies of Chinese Virus https://www.breitbart.com/tech/2020/03/30/texas-tech-prof-would-reconsider-atheism-if-donald-trump-dies-of-chinese-virus/ via @BreitbartNews
altidores,2020-03-30 23:19:30+00:00,*chinese virus.
i_American3,2020-03-30 23:19:29+00:00,"Wuhanvirus, everyone knows how the ""Wuhanvirus"" spreading. CCP arrested 8 doctors who discovered the Chinesevirus to cover up the truth. This is the biochemical weapon that the evil Communist Party has released to the world. This is the third world war that is killing innocents"
jhonettex,2020-03-30 23:19:20+00:00,"Did you even read the guidelines on how to name diseases? By calling it the ""Chinese virus"" you're promoting a negative connotation of the word ""Chinese."" Essentially blaming Chinese people for a disease they didn't ask for. https://apps.who.int/iris/bitstream/handle/10665/163636/WHO_HSE_FOS_15.1_eng.pdf?sequence=1"
hmeredith18,2020-03-30 23:19:20+00:00,RUSSIA DID THE RIGHT THING AND QUARANTINED MOSCOW. PRESIDENT TRUMP NEEDS TO QUARANTINE NEW YORK NOW. THIS VERY MINUTE. THEY DON'T STAY IN THEIR STATE.WHERE I LIVE 6 MORE N Y LICENSE PATES ARRIVED TODAY. THEY ARE COMING HERE AND BRINGING THE CHINESE VIRUS WITH THEM.
grumpy_attorney,2020-03-30 23:19:16+00:00,You clearly are not listening. They cover ALL aspects of the response. #ChineseVirus
nixdixit,2020-03-30 23:19:08+00:00,"Understand the chronology – China creates #ChineseVirus , as a covert weapon of mass destruction, spreads it worldwide. Orchestrates WW-3 without firing a single bullet, so potent that every citizen is terrified &amp; effected. China needs to be held accountable. #Coronavirustruth"
FaygaMarks,2020-03-30 23:18:58+00:00,Just watched an interview on Asain boss of Dr. Kim Woo-Joo best explanation of #ChineseVirus I've seen so far
reach147,2020-03-30 23:18:54+00:00,"#WuhanCoronaVirus #CoronaVirus #ChinaVirus #COVID19 #BatSoup #ChineseVirus Ford and GE Plan to Make 50,000 Ventilators in Michigan in 100 Days https://www.breitbart.com/economy/2020/03/30/ford-and-ge-plan-to-make-50000-ventilators-in-michigan-in-100-days/ via @BreitbartNews"
drewtrummel,2020-03-30 23:18:54+00:00,Probably should be making a statement like this when the other side was calling him racist for calling it the Chinese virus when Chinese is in fact not a race. Being pedantic helps no one.
Red1967Sox,2020-03-30 23:18:54+00:00,"North Korea has threatened the USA with ""payback"" because Pompeo called for tougher sanctions. Our enemies are working overtime as we fight the Chinese virus."
scottyboyswa2,2020-03-30 23:18:53+00:00,I’m gobsmacked what next a demonstration on hanging washing? I’m really surprised he didn’t Sharpie “Chinese Virus” on a strip of tape and put it over the COVID-19 label. 
nixdixit,2020-03-30 23:18:43+00:00,"Understand the chronology – China creates #ChineseVirus , as a covert weapon of mass destruction, spreads it worldwide. Orchestrates WW-3 without firing a single bullet, so potent that every citizen is terrified &amp; effected. China needs to be held accountable. #Coronavirustruth"
gracels,2020-03-30 23:18:38+00:00,Was Trump calling for social distancing from Chinese people? Had he started calling it the Chinese virus?
Aniljoy2012Anil,2020-03-30 23:18:33+00:00,Well pointed out Imam. It should be called in Trumps words the CHINESE VIRUS. Full stop. Let's not get the CCP get of the hook.
hackingcabby,2020-03-30 23:18:30+00:00,@realDonaldTrump will teach them a lesson.....hell want that 2 trillion he's recently dished out. #ChinaLiedPeopleDie #ChineseVirus
Bongsong2,2020-03-30 23:18:21+00:00,VOTE TRUMP.MAGA. THE DEMOCRATS AND THEIR CHINESE VIRUS.
westcoast_lyfe,2020-03-30 23:18:04+00:00,"Coronavirus can travel twice as far as official ‘safe distance’ and stay in air for 30 minutes, Chinese study finds https://www.scmp.com/news/china/science/article/3074351/coronavirus-can-travel-twice-far-official-safe-distance-and-stay via @scmpnews #Covid_19 #ChineseVirus #Coronavirustruth #coronavirus"
BayAreaRenee,2020-03-30 23:17:57+00:00,"I challenge any one of the CNN paid trolls: Please, what is it again you have contributed to defeating this evil Chinese virus?"
Taxpayers1234,2020-03-30 23:17:56+00:00,Asshole. Texas Tech Prof. Would ‘Reconsider‘ Atheism if Donald Trump Dies of Chinese Virus https://www.breitbart.com/tech/2020/03/30/texas-tech-prof-would-reconsider-atheism-if-donald-trump-dies-of-chinese-virus/ via @BreitbartNews
K_W_Walker,2020-03-30 23:17:55+00:00,Texas Tech Prof. Would 'Reconsider' Atheism if Donald Trump Dies of Chinese Virus ⁦@TexasTech⁩ you let this piece of crap teach in our great STATE? https://www.breitbart.com/tech/2020/03/30/texas-tech-prof-would-reconsider-atheism-if-donald-trump-dies-of-chinese-virus/
i_American3,2020-03-30 23:17:53+00:00,"Wuhanvirus, everyone knows how the ""Wuhanvirus"" spreading. CCP arrested 8 doctors who discovered the Chinesevirus to cover up the truth. This is the biochemical weapon that the evil Communist Party has released to the world. This is the third world war that is killing innocents"
apgretriever,2020-03-30 23:17:48+00:00,"Nobody is committing any violence because this was caused the Chinese virus or anything like that. If someone is being violent, it is because they are hateful and were looking for the excuse. Blaming people for their actions is ridiculous."
resistance6666,2020-03-30 23:17:39+00:00,Social Distancing? Naw; we are Republicans;the Chinese virus only attacks DEMONcrats 
RichardDuble,2020-03-30 23:16:58+00:00,https://www.kbtx.com/content/news/Florida-pastor-arrested-for-violating-rules-amid-virus-outbreak-569227281.html. If any of his members die of the Chinese virus charge him with premeditated murder!!!!
macwynn1,2020-03-30 23:16:57+00:00,"This libtard cancer spreading everywhere, is 1000X worse than the #ChineseVirus could ever be."
Shinobivinz11,2020-03-30 23:16:44+00:00,"So sad we're surrounded by anti USA media and journalists. Keep up the great fight in this war against the chinese virus, Mr. President Sir. God Bless You and Your Team of Warriors!"
realRalphB,2020-03-30 23:16:18+00:00,Preach on my brother #Coronavirus #ChineseVirus #KAG
i_American3,2020-03-30 23:16:15+00:00,"Wuhanvirus, everyone knows how the ""Wuhanvirus"" spreading. CCP arrested 8 doctors who discovered the Chinesevirus to cover up the truth. This is the biochemical weapon that the evil Communist Party has released to the world. This is the third world war that is killing innocents"
MuslimAngels,2020-03-30 23:16:13+00:00,Seems like #China's intention is to murder #humanity with #ChineseVirus first &amp; then fake #chinese medical supplies! #coronavirus #COVID19 #Islam #Muslims
BrknWng2020,2020-03-30 23:16:12+00:00,You contribute nothing to society yet you sit there spreading your hate like a Chinese virus.
dcemeterygirl,2020-03-30 23:16:03+00:00,"what exotic animal did you have for lunch today ? Bat soup for dinner, eh ? #ChineseVirus #StopEatingEveryLivingThing"
MrBeagleman,2020-03-30 23:16:01+00:00,"To be fair, you’re not quite as bad as #ChineseVirus. "
AtwaterReal,2020-03-30 23:16:01+00:00,"Is is just my imagination, or are the most heavy-handed #ChineseVirus-related restriction being imposed in blue states?"
tropikaybay,2020-03-30 23:15:57+00:00,The Chinese Virus is spreading fluently among the idiots licking toilet seats.
DavidLHagen,2020-03-30 23:15:39+00:00,"And they ignore fact that ~80% #FAILURE of #TestKits ""donated"" by #China to test #ChineseVirus #COVID19 https://www.washingtonexaminer.com/washington-secrets/80-of-virus-tests-donated-by-china-to-czechs-are-faulty"
Solanki_sss06,2020-03-30 23:15:31+00:00,Its a Chinese virus
takesthelane,2020-03-30 23:15:28+00:00,"This is absolutely on the tab of that disgusting Homo sapien, @realDonaldTrump and his cabinet who continue to call it the Chinese virus, and his low information followers, the way Trump likes keeping them, reacting in a panic! "
chapelhill234,2020-03-30 23:15:18+00:00,Of course the Right doesn't think Trump should stop saying Chinese virus
Red1967Sox,2020-03-30 23:15:17+00:00,Thanks. I didn't know that. No wonder our docs and nurses are getting the Chinese virus. A 5% chance when dealing with thousands of patients and co-workers pretty much means they get exposed to the virus at some point. It really is like going to war.
grundstein3,2020-03-30 23:15:06+00:00,How long do we Americans need to put up with this shiatt? Texas Tech Prof. Would ‘Reconsider‘ Atheism if Donald Trump Dies of Chinese Virus https://www.breitbart.com/tech/2020/03/30/texas-tech-prof-would-reconsider-atheism-if-donald-trump-dies-of-chinese-virus/ via @BreitbartNews
TrumpNatalie,2020-03-30 23:14:56+00:00,@IAGovernor ARE you a Republican??? Lives are at stake!!! Let doctors prescribe the cure for Iowans!!! #Coronavirustruth #COVOD19 #ChineseVirus #ChinaLiedPeopleDied
TheTopSecrets6,2020-03-30 23:14:48+00:00,China is killing and censoring every counter revolution erupting over there. #ChinaLiedPeopleDie #ChineseVirus #Coronavirustruth #CoronaVirusUpdates
TheRealTeeTrain,2020-03-30 23:14:39+00:00,How hard do you think she was laughing once she finished this video? #ChinaIsAsshoe #ChineseVirus
mahaul2016,2020-03-30 23:14:35+00:00,"For your kind information, being human is owned by mandhana industries not Salman, he is just a front face, so the amount comes through thousand of employees of the industry. Don't buzz here. It's true that khan's have zero contribution against #ChineseVirus @ShefVaidya"
ken17888518,2020-03-30 23:14:33+00:00,I don’t like hoping bad things on other people but if anybody needed to get the #ChineseVirus it would be Pelosi
dbow_9,2020-03-30 23:14:01+00:00,@BarackObama @realDonaldTrump @BillClinton @Imamofpeace 7. Watch the targets consumed 8. Collect donations for research 9. Pretend while healing China 10. Come up with a cure from the vaults 11. Sell it to the world 12. Cash out 13. Repeat. Chinese take over.... #ChineseVirus
TRANTHA19388680,2020-03-30 23:13:36+00:00,"Wuhan virus pandemic. WHO ‘s chief could not open his mouth,said nothing China pandemic Now he saystoo much Together fighting Chinese virus not together helped WHO’s fund. Why Tedros doesn’t request China helped the rest of world. What’ wrong for him. Look at he did in G 20 Conf. "
shreddedsaeed,2020-03-30 23:13:35+00:00,Dont freaking blames MUSLIMS for spreading #coronavirus BULLSH*T!! #NizamuddinMarkaz #ChineseVirus #IndiaFightsCorona #lockdown #LockdownWithoutPlan #Quarantine
SanadhyaSmaran,2020-03-30 23:13:14+00:00,This Chinese virus has put me on a Chinese clock without daylight savings ..!!
HughJorgen2,2020-03-30 23:13:06+00:00,"Picking out cabinets, paint and flooring for his new house. Chinese virus or not a deal is a deal."
PDKCMetro,2020-03-30 23:12:43+00:00,Just ordered 4 @MyPillowUSA pillows to support a great company pitching in to help with the chinese virus.
DerEchteChalaco,2020-03-30 23:12:38+00:00,Scientist Studying Chinese Virus Prevention Hospitalized with Magnets Stuck Up Nose https://www.breitbart.com/tech/2020/03/30/scientist-studying-chinese-virus-prevention-hospitalized-with-magnets-stuck-up-nose/ via @BreitbartNews
Archfeldspar1,2020-03-30 23:12:21+00:00,"""@POTUS Trump donated his quarterly salary to fighting the Chinese Virus...everyone else in Congress should donate their salaries to the effort as well!- @charliekirk11 Why not? It they needed to live on their Government salaries; They'd all go bankrupt."
Din1Dan,2020-03-30 23:12:19+00:00,Can you please comment on the news that students present symptoms of #ChineseVirus can you please have @FoxNews to report on this to make sure is not fake news?
Whee_ThisIsFun,2020-03-30 23:12:18+00:00,@TexasTech Is this what is acceptable for your staff? #TolerantLeft Texas Tech Prof. Would ‘Reconsider’ Atheism if Donald Trump Dies of Chinese Virus 
Blondel110,2020-03-30 23:12:18+00:00,"NY GOV & HIS ALLY,the FAKE NEWS MEDIA has already adopted the CHINESE VIRUS as their “BATTLE CRY” against the President &amp; America. NO APOLOGIES WILL EVER BE FORTHCOMING FROM the NY MOB. Cuomo’s Blood-shot Eyes are on THE WH, if he can squash Joe. "
AzariahJordan,2020-03-30 23:11:53+00:00,Had a “Christian” friend from AK in my DM’s the other week defending why we should be calling it the “Chinese Virus” and how everyone just needs to “grow some thicker skin” and how “individual racists need to chill” and honestly? I’m furious. I can’t stand it. 
JorgeChargersfu,2020-03-30 23:11:48+00:00,"The only thing @CNN is doing, is wishing for this pandemic to get worse, Russia didn’t work, the porn star didn’t work, quid pro quo, didn’t work.. so their only rooting for this Chinese virus to get worse, to attack the president."
alice85336680,2020-03-30 23:11:47+00:00,chinesevirus 
TymekChojecki,2020-03-30 23:11:42+00:00,Please sign The Petition to President Donald Trump to hold China’s government accountable for the coronavirus #ChineseVirus #WuhanVirus #COVID19 https://petitions.whitehouse.gov/petition/petition-president-donald-trump-hold-chinas-government-accountable-coronavirus
bubulaboo,2020-03-30 23:11:41+00:00,When they say Chinese virus We say #TrumpVirus Go Team Fight
onyiforlife,2020-03-30 23:11:18+00:00,So the Chinese man didn't know he should be in China by now. @FeedbackOYSG will sue him and lockup his office immediately. Chinese virus is dangerous for health.
OAlsalan,2020-03-30 23:10:52+00:00,"#NewYork #US #COVID2019 #ChineseVirus #COVID19 #Trump #Italy #germanycoronavirus #QuarantineLife #US #USA #China #uk #Covid_19 #NYC Do not kill yourself no matter what happens, you do not have a right to kill yourself God created you to live Allah is Merciful towards you."
Emrahn747,2020-03-30 23:10:36+00:00,May Allah continue to protect us but the mode of this Chinese virus transmission is still confusing just keep washing those hands
egoyibo55,2020-03-30 23:10:27+00:00,"That's great, coming from #Pelosi! Yep! Blame #Trump for everything, even when Coronavirus is Wuhan Chinese virus. #Nancy will fall chasing an innocent President!"
KazowskiMary,2020-03-30 23:10:18+00:00,What have you done to help fight the #ChineseVirus? All you do is infect people with #TDS by spreading #FakeNews everywhere. #EnemyOfThePeople
sa_global_,2020-03-30 23:10:15+00:00,May God save us from this @Chinese Virus. Things will get back to normal soon #COVID19 #COVID19Nigeria #covid19afrique
jeff_oldknow,2020-03-30 23:10:14+00:00,"I usually say Delta is ready when you are.....but because of the dreadful, dishonest Chinese regime. NO ONE IS FLYING. #ChineseVirus #ChinaLiedPeopleDied"
raj18862287,2020-03-30 23:10:09+00:00,"Ye China jata h ,so Chinese give Chinese virus normal person never be run Pakistan "
Rhonda_Painter,2020-03-30 23:10:06+00:00,"Where did I say they were the only group suffering? I SAID that they are suffering right now specifically because of bigotry, fueled by people who insist on calling this the Chinese virus. "
Philcovfefe,2020-03-30 23:10:01+00:00,Try again little boy. China lied and People died. #ChineseVirus
KananDey,2020-03-30 23:10:00+00:00,Chinese virus.. We call Chinese virus....
RickMart1008,2020-03-30 23:09:27+00:00,"Lmao-you know Seoul, Japan where the Chinese Virus came from has 38M people."
rickr541,2020-03-30 23:09:15+00:00,And it's no longer the Chinese Virus and Asians are good people. Trump Definitely had a phone call with Xi.
macienpenny,2020-03-30 23:08:57+00:00,China could give a shit about us. China caused the CHINESE VIRUS &amp; yes CHINESE VIRUS along with other rogue countries. We are ready &amp; willing to fight for our country. China is killing their own people &amp; could give a shit. You must be one of the brainwashed or propaganda dumbass 
Vin0vine,2020-03-30 23:08:43+00:00,"He calls it the Chinese virus, which incites and justifies other people doing the same. And when asked, he justified it by saying Chinese Americans probably feel the same way. They don't. Hence the article. "
JohnBonham5757,2020-03-30 23:08:24+00:00,Just to be clear... we name illnesses after their points of origin. Zika Virus Lyme Disease West Nile Virus Ebola Virus German Measles Rocky Mountain Spotted Fever Spanish Flu There is nothing wrong with referring to Covid-19 as a Chinese Virus.
DavidLMiller18,2020-03-30 23:08:21+00:00,"Dear Nancy Pelosi: If you're planning on another run at impeachment after this Chinese VIRUS, we the people strongly suggest you look up "" Tarred and Feathered "" in the dictionary. Also check with your Allstate agent about your coverages for such events... "
MECreativeAgent,2020-03-30 23:07:59+00:00,PROTECTIVE GLOVES ON #eBay http://rover.ebay.com/rover/1/711-53200-19255-0/1?icep_ff3=2&amp;pub=5575378759&amp;campid=5338273189&amp;customid=&amp;icep_item=324116108111&amp;ipn=psmain&amp;icep_vectorid=229466&amp;kwid=902099&amp;mtid=824&amp;kw=lg&amp;toolid=11111 #TheLockdown #StayAtHome #mondaythoughts #COVIDー19 #doctorsday2020 #CoronaVirusUpdates #NationalDoctorDay #coronavirus #buy #StayHome #StayAtHome #5G #iKON #ChineseVirus #CoronavirusOutbreak #onlinelearning #shop #nyc #Virus
ssidepiece,2020-03-30 23:07:56+00:00,Wow Twitter finally doing something. #ChineseVirus #CCPLiedPeopleDied #BoycottChina
AnAmericanIam,2020-03-30 23:07:42+00:00,who is the worst #EnemyOfThePeople @Acosta or @Yamiche #ChineseVirus
AnnieBthree,2020-03-30 23:07:40+00:00,"Well, isn't this just great news for China and foreign businesses that have factories there. Chinese virus is the correct freaking name! Please watch and retweet! "
chisamchi1,2020-03-30 23:07:34+00:00,Chinese virus people.
waynejwerner,2020-03-30 23:07:19+00:00,"My cousin-in-law believes that we're white apologists for saying that the term ""Chinese Virus"" is racist."
ReginaW1958,2020-03-30 23:07:15+00:00,Because of quarantine because of the Chinese virus 
LiQuid_won,2020-03-30 23:07:13+00:00,so wrong ....ha Texas Tech Prof. Would ‘Reconsider‘ Atheism if Donald Trump Dies of Chinese Virus https://www.breitbart.com/tech/2020/03/30/texas-tech-prof-would-reconsider-atheism-if-donald-trump-dies-of-chinese-virus/ via @BreitbartNews
Himansh62245030,2020-03-30 23:07:10+00:00,starting a new hashtag #ChineseVirus @realDonaldTrump @htTweets @ANI @akshaykumar
kealoha20,2020-03-30 23:06:54+00:00,"Chinese Virus..Neighbor,husband n bro came down w Virus on 3/17, bro went to hosp with temp of 104,they hydrated him n sent him home,their temp stayed around 101.They said it felt like the worse flu n have been resting a lot, after 13 days they all feel their energy’s back"
jpj20131,2020-03-30 23:06:50+00:00,"I wolud add, If Mao had never existed we would not have a lot of virus. #ChinaLiedPeopleDie #WuhanCoronaVirus #Chile COVID-19 Corona Virus #CoronavirusEnVenezuela #Spain #Espana #MexicoSeQuedaEnCasa #MexicoCovid19 #ChineseVirus #ChineseVirus19"
lyndaloo222,2020-03-30 23:06:49+00:00,OAN asked why abortions are still being performed-couldn’t staff & clients be at RISK. Plus abortion MURDERS more babies than ChineseVirus will btw
MarkEPhair,2020-03-30 23:06:36+00:00,"I’ll assume for a moment that you are being genuine. There are racists everywhere; white supremacy is pervasive. Democrats are racist, too. But if you look at the rhetoric of the two major parties currently, “Chinese virus” is favored by the GOP and that is not innocently done."
luizettocd,2020-03-30 23:06:29+00:00,"Wash your hands. Wash your hands frequently. Use soap and water. We will be careful, but not afraid of the Chinese virus, unfortunately it already lives among us."
Ursularay10,2020-03-30 23:06:28+00:00,The whole world loves and respects President Trump. Two profound ex: Hong Kong before Chinese virus and India's embrace of Our Leader last month.
BettyLoo15,2020-03-30 23:06:22+00:00,Uneven coronavirus spread leads to uneven partisan response https://news.yahoo.com/partisan-reaction-uneven-covid-spread-125700500.html?soc_src=hl-viewer&amp;soc_trk=tw via @Yahoo #ChineseVirus #SocialDistancing #KillTheVirus #WashYourHands #Hygiene #QAnon #FACTSMATTER #SAVEAMERICA
BaileysComet_xo,2020-03-30 23:06:22+00:00,"This was the inevitable consequence of the ""Leader of the Free World"" ranting about a #ChineseVirus from the most watched podium in the world. This why @WHO made a statement on the dangers of relating the virus to a specific group of people. #COVID19 #CoronavirusRacism #HateCrime"
Wendigo68121659,2020-03-30 23:06:20+00:00,"China acknowledge; Chinese more dengerous then Islamic jehadist ISIS, Khurasan, TALIBAN etc. #ChineseVirus #ChinaLiedPeopleDied"
taylorlovaas,2020-03-30 23:06:17+00:00,Yeah I’d love to golf too but calling this the Chinese virus is really irresponsible man.
ed__doc,2020-03-30 23:06:13+00:00,The challenge of getting truth on origin of Chinese virus - Latest News - Mike Huckabee 
