user,created_at,text
young_indianz,2020-02-27 15:33:57+00:00,"India has been fortunately unaffected by the dreaded Chinese virus.. Not sure whether banks should fall much, as it is not directly affected by viruses"
Armansaid13,2020-02-27 15:24:35+00:00,"Danger! #coronavirus Spreads Quickly to Countries, This List of Countries Affected by Deadly Viruses http://indonesiantodays.com/2020/01/28/chi #CoronaVirusUpdates #CoronavirusOutbreak #COVIDー19 #Covid_19 #COVID #CoronaVirusCanada #coronavirusaustralia #Wuhan #China #Chinese #virus #viral"
doc_sommers,2020-02-27 15:22:52+00:00,So now I have stocked up”my Garage Incase the Chinese Virus gets a foot hold. I’m not in anyway in a panic But for a longtime I wanted to Be better prepared for an emergency any emergency Earthquake fire floods &amp; Virus’ It just makes me feel better &amp; Safety for me &amp; mine.
thewaryfox,2020-02-27 15:04:59+00:00,"Alright, I'm convinced now. #COVIDー19 is a bioweapon made by the Chinese. Virus typically don't re-infect patients like this. #CoronaVirusUpdates"
StevenDong71,2020-02-27 14:52:48+00:00,"recent one week, only 3 imported cases found in Shanghai. If you are afraid of these masks, buy KF94 mask only because Marks is different and easier to identify. Coronavirus only can live several hours without living creature, or if you think Chinese=virus? shameless..."
aolbites,2020-02-27 14:49:40+00:00,Wait so having facial hair makes you more susceptible to this Chinese virus. Are we sure this isn’t an attack against Uighur Muslims that just went astray? 
VIjfFnPRtr2gBhI,2020-02-27 14:41:10+00:00,"Junky Italians , stay well in your virus country and go on smoke Chinese virus! Taiwan not a part of China, you fucking bastard!"
KjrMolon,2020-02-27 14:20:40+00:00,The Democrat Party is such a clown show that a Chinese virus is their newest outrage.
PepperEddy,2020-02-27 14:08:00+00:00,You are just pushing the shit narrative. There is only 1 truth and the truth is that the virus is going to take millions of lives and will be remembered as the chinese virus same as germany is associated with nazi movement. So put ur shit together and stop trying to devide people
ngaruman,2020-02-27 14:03:00+00:00,"My brother scribe, this ancient has a feeling someone wants people dead. It's not a wonder even tackling the locust menace is being done so casually it won't be long before deaths from locust poisoning become an issue, leave alone that incurable Chinese virus."
Cletus1942,2020-02-27 14:01:09+00:00,"In just 2 months a Chinese virus has caused Japan, parts of Italy and the UK to be locked down. AND, guess what....this is only after 60 days. What will the world look like Feb 2021? China, you have outdone yourself this time. I guess it wasn't enough to poison baby formula"
MurphLio,2020-02-27 13:58:25+00:00,Watch live action Mulan? I’d rather not get whatever Chinese virus. Fuck that
Kevin_the_Flag,2020-02-27 13:44:00+00:00,Chinese virus is orange man bad™ fault!
AgsPlayers,2020-02-27 13:40:22+00:00,The flow of Ag market news is limited. All eyes on the Chinese virus. Panic time in the financial markets...
flint2lee,2020-02-27 13:37:44+00:00,"There is no truth whatsoever to the ""LEAK!"" that Orangeanus is de-funding the CDC to build a tiny, virus proof wall around the entire lower 48. Chinese virus can't jump!! Fuck Alaska and Hawaii! Never really part of the country anyway........ #Pencedemic"
poe_belloq,2020-02-27 13:34:27+00:00,How poetic if his dictatorship is unraveled by a Chinese virus.
Jehoshua_F,2020-02-27 13:26:08+00:00,"Chinese virus researchers put it at 24. It started there, so my apologies for assuming such."
TylerPe02802061,2020-02-27 13:08:38+00:00,Why is a Chinese virus named after a Mexican beer?
Keithsambu1,2020-02-27 12:58:36+00:00,I foresee the dreadful Chinese virus(corona virus)Wiping 60 percent of global population if this trend continues 
ChrisChrisSpen1,2020-02-27 12:19:43+00:00,"Are you ready for another day, of watching people being terrified of an obscure Chinese virus? God bless the USA, where we don’t have to worry about that. But there are still plenty of idiots, mostly in California, who will be terrified anyway."
DDZakArsenal,2020-02-27 12:11:02+00:00,I sense copy right rules were not followed by this Chinese Virus
KevinBu34204077,2020-02-27 12:05:19+00:00,"Typical criticism from the Democrats. At noon Nancy's Nanny Government Democrats will ban flavored tobacco - a major issue facing America. I don't smoke, chew or kiss those that do. The Chinese virus looms, but the Democrats ban flavored tobacco. "
oondego,2020-02-27 11:59:30+00:00,"What nonsense: ""All 239 passengers were screened on board, cleared and advised to self-quarantine for the next 14 days,” said the Ministry of Health in response to a Nation inquiry. That virulent Chinese Virus is no joke; it is a death sentence. But GoK sleeps #coronaviruskenya"
JohnValentineJ2,2020-02-27 11:48:24+00:00,I hope you are being careful since the Chinese virus spreading it South Korea. You can never be the careful these days.
AlistairEdwar10,2020-02-27 11:28:22+00:00,Having a strong focus on precious metals miners/explorers has proved a good strategy so far this year. I bailed early on my other holdings as soon as I realised the Chinese virus reporting was massively understated.. Currently +7.5% YTD
Isrexit,2020-02-27 11:07:02+00:00,"Well if autocratic Chinese President valued priceless human lives over momentary monetary gains & short term economic benefits we wouldn’t be here today. Thanks to the dictator, Chinese Virus has become endemic. Instead of irrelevant tweets, why dont you call out Xi for the mess?"
fnkey,2020-02-27 10:48:12+00:00,"Covid-19 has merged with mers and other viruses that have local survival abilities. For eh, this Chinese virus cannot survive about 27C merging with mers it can survive in high temp"
TimHumphrey99,2020-02-27 10:28:07+00:00,5 killed in shooting at Molson Coors campus in Milwaukee; gunman also dead The media clearly don’t care about this scissor they were busy spinning and weaponizing the corona virus and trying to blame Trump - it’s amazing how a Chinese virus is his fault 
BigKnightyOut,2020-02-27 10:14:55+00:00,"Another Chinese virus causing concern. Navy’s feared Type 45 destroyer crippled by rogue Chinese microchips, claims author . "
rei_rei_4649,2020-02-27 09:43:33+00:00,"Rumors of this coronavirus. (1) Chinese virus weapons (2) Once infected, the lungs are destroyed and the aftereffects remain. There may still be rumors, but is this true? #COVIT19 #coronavirus #China"
AJamesW2,2020-02-27 09:32:36+00:00,Infect the Green's Alarmists with a Green Chinese virus what a health cockup!
IndexModel,2020-02-27 09:04:37+00:00,"the net over your head tactic if you try to jump a Chinese virus check point non-violent, humiliating, effective https://www.instagram.com/tv/B9AaVtAFhQv/?igshid=1qj9mw77n7d2l"
aaa47705728,2020-02-27 09:02:15+00:00,"Chinese virus control measures have achieved results and brought about improvements, which is the best sense of security"
davidbackhouse1,2020-02-27 08:44:54+00:00,Another Chinese virus
Vegabond2020,2020-02-27 08:04:56+00:00,Watch out! South Korea functions as windows for Chinese virus to spread through the whole world! -- South Korea's approach to coronavirus COVID-19 could be putting millions at risk and things could be worse if it spreads to the North 
AnnieFungWong93,2020-02-27 07:58:33+00:00,Those chinese virus carriers do not deserve HK money. They are not HK citizens. They have no right or entitlement to anything from HK. They deserve to be kicked out back to china
Mfundo011,2020-02-27 07:33:10+00:00,"HIV and malaria has been killing Africans and indigenous people, the world never move to help, as they have done with this Chinese virus. Why?"
chaplainmartin1,2020-02-27 07:01:28+00:00,He has already set up the emergency plans to help anyone not feeling well in case it’s that Chinese virus that has taken over countries and making sure that Americans get home before exposure.
harleyquinley,2020-02-27 06:30:32+00:00,Obama flunkies are crawling out of the woodwork to use coronavirus fears as a political weapon against President Trump. They use words like “frighteningly” and “anemic” (Nancy Pelosi). How tf is this Chinese virus POTUS fault? #iamnotokaywiththis #coronavirus #COVID19
kanab_farsen,2020-02-27 06:23:04+00:00,I heard that Tom Cotton was a major investor in the Chinese virus factory
KamauZaddy,2020-02-27 06:06:58+00:00,Nah we just saying they should keep it in their country until they get a cure we are not ready to die of a Chinese virus 
GJPelhBFStringf,2020-02-27 05:51:30+00:00,"58,000 American lives during Vietnam. Keeps things in perspective. Almost 500,000 lost in WWII. Over twice as many in WWI than Vietnam. Over a half million in the Civil War. The Chinese virus is probably about Trump and America winning the Cold War with China. Driving vehicles. "
blind_furay,2020-02-27 05:44:47+00:00,"Maybe before you do any summoning youPOS China, answer for the Chinese virus you let loose on the world!!! #ChinaVirus"
Rainbow18245445,2020-02-27 05:37:52+00:00,"Corona virus is not a Chinese virus or a Asian virus , it's a virus that attack all human kind ! How funny that virus is never racist ,but humans can be . The right thing to do is to stand together help each other to stop this virus ,not to judge ,not to fear ."
dwightmhuth1,2020-02-27 05:29:00+00:00,"I'd be ready for Big Pharma to star selling placebo cures in the U.S. regarding the coronavirus. Trump, like Australia, said a cure was close, but no cigar. Trump said the Chinese Virus would be good for us in the end. He was meaning Big Pharma."
finzup63,2020-02-27 05:09:22+00:00,"The corona may surge in other countries, not here. Relax. Is it kinda strange that a Chinese virus hits when the U.S. have an election?"
Annfollowstruth,2020-02-27 05:06:21+00:00,Or Any Chinese Virus.... 
JEdward02,2020-02-27 05:04:12+00:00,"and now you're blaming trump for a chinese virus that they couldnt stop without draconian measures and forced quarantines. So, apparently you want trump to declare martial law. Then you'll call him a dictator for declaring martial law. @realDonaldTrump"
TheCensoredRock,2020-02-27 04:35:17+00:00,kinda racist that they named a chinese virus after a mexican beer
HotPursuit_LA,2020-02-27 04:33:35+00:00,Sounding like a bio weapon yet A little SARS mixed with HIV and a dash of Anthrax. All made stealth to current testing for max spread Chinese Virus cocktail Someone check to see if the elites are prepping their doomsday bunkers. N95 Masks in California are $3 per and raising
LeslieSwan11,2020-02-27 04:18:15+00:00,Democrat logic: “we can’t succeed at framing POTUS for anything... what next? Oh! Blame him for a Chinese virus!”
Vegabond2020,2020-02-27 03:55:06+00:00,"China snub Korea, while Koreans panicking over the chaos in their community caused by the very Chinese virus. -- Public anger grows over China's virus quarantine measures against Koreans "
florentino5012,2020-02-27 03:22:50+00:00,DemocRats jumping at the opportunity to POLITICIZE the spread of the Chinese Virus. @senate_gops @senatemajldr @realdonaldtrump https://www.instagram.com/p/B9DhkZ0n611/?igshid=fa74u3obkpw
CopSiki,2020-02-27 02:56:14+00:00,"The global recession, 2 trillion Golf trips, $200 million Trump losing election because of a Chinese virus, priceless."
shoshido,2020-02-27 02:44:32+00:00,"As long as I’m prepping, I suppose I should have someone by to do a mezuzah check. Pretty sure that’ll do the trick, everyone knows a Chinese virus is treif. "
KinotiJimm,2020-02-27 02:30:03+00:00,So this is the reason why @MOH_Kenya asked the Chinese virus to self quarantine? You may think we shall die but maybe your children and your families will be the first casualties of this virus pandemic. @InteriorKE protect Kenyan's don't sell us of.
Nightlaser,2020-02-27 02:23:18+00:00,"Do You Think China Who Can’t Beat America Economically Anymore Since A Strong President Trump Came To Power, Figures They Will Unleash A Virus On Us & Sneak Chinese Virus Carriers Into America To Salt America To Kill 300 Million Here Like Japanese KAMIKAZES Did In WWII ?"
BLITZENTERPRISE,2020-02-27 01:57:48+00:00,I'm saying people think it's new when it's not. People calling it a Chinese virus when it's not.
shineegender,2020-02-27 01:18:27+00:00,they would just use racist chinese virus rhethoric to fuel the public’s despair into an enthofacist war against china tbh
0917ARode,2020-02-27 01:10:51+00:00,"Any man made bioweapon/virus has an antidote. The problem is it’s a Chinese virus and China has the antidote, we can’t risk taking anything from China that hasn’t been cleared by our CDC &amp;FDA. This was an intentional biochemical warfare by the Chinese to cripple our us economy"
sparkman92,2020-02-27 00:14:42+00:00,Chinese virus with a Mexican name means tariffs on germs are forthcoming.
UndeadRider1,2020-02-27 00:00:08+00:00,Can't believe the human race is gonna go extinct from a Chinese virus (jkjk)
Amelie11931845,2020-02-26 23:46:35+00:00,I highly doubt the USA is number one @anything especially being prepared for a Chinese virus!!!! I cant! He makes my brain hurt !
XicanoDeKCenMKE,2020-02-26 23:30:47+00:00,That’s the cheap US knockoff of the original Chinese virus.
Content_Retired,2020-02-26 22:36:46+00:00,A Chinese virus stokes fear of Muslims? How on earth did they make THAT leap? #BogotsWillBigot
KennyB619,2020-02-26 22:31:41+00:00,Disgraceful and laughable attempt to attach President Trump to a Chinese virus. Perhaps you propose we send in the 82nd Airborne to take over China and handle the problem? Just plain stupid. @JesseLehrich @NBCNews
fawkes9_guy,2020-02-26 22:12:17+00:00,"Yes from China to Europe already atleast at the end of January / beg. of February. According to the fake news of the German Gvmt chinese virus arrived only to Italy for them it was only ""Grippe"" https://www.dw.com/en/massive-flu-wave-grips-germany/a-52445643 while Germany has the biggest links with China in EU "
Theophi_hellas,2020-02-26 22:00:43+00:00,ChineseVirus
melzapel,2020-02-26 21:50:19+00:00,Cons of working in the ER: everyone calling the coronavirus.... the Chinese virus. please don’t be racist in front me. This job sucks enough
toniboyy,2020-02-26 21:37:49+00:00,Rich you can fix climate change a Chinese virus should be no problem
e_i_pi_1,2020-02-26 21:37:15+00:00,"This is scary racist stuff, labeling all Chinese virus carriers and all Iranians terrorists. When is the last time you see a whole team or even a whole company is 100% Chinese or Iranian, instead of Indian? Indian nepotism is real. Defend your country. Say no to #S386. #NoS386"
Chrisbolin28,2020-02-26 21:34:55+00:00,Is the Chinese Virus a Deep State Attack??????????
RZLHongKong,2020-02-26 21:16:29+00:00,Even better if the wall can stop Chinese virus from crossing the border and infecting American people
assailed,2020-02-26 21:03:51+00:00,"Who ever posted the Chinese virus test was in place, THANK YOU very much! It killed $CODX"
BirdSCFC,2020-02-26 21:00:45+00:00,"Didn’t realise there was one for the new Chinese virus that everyone is currently concerned about, African or not they need slapping, not sure what point you’re trying to make especially considering the lack of birth certificates on show "
realMikeDahler,2020-02-26 20:20:05+00:00,Chinese virus drill.
AtiesaG,2020-02-26 19:46:53+00:00,Lol.......scared shitless of Democrats I dont blame them..... Beware of Chinese virus and Democrats.... No need to stop waving at your neighbor or going to the Chinese buffet. Even if Tim PawWo says have more of the greens they healthy for you more than big fat shrimp!!
velocityblade,2020-02-26 19:46:23+00:00,Oh here we go. Let's now blame the Chinese virus for poor economic performance post Brexit. May as well blame Labour while you're at it.... 
DJGroyper,2020-02-26 19:46:02+00:00,the chinese virus seems like a wildcard at this point and I just wish I knew how hard it will hit here
FrankMcClung55,2020-02-26 19:38:09+00:00,"Just wanted to share latest ,re the So Korean Airline crew member,, his recent flights were To Los Angeles California,and he was diagnosed yesterday with that Chinese virus"
Insayss,2020-02-26 19:19:58+00:00,"Another suspect of #coronavirus has been reported in Pakistan. This has nothing to do with #animals #swineflu #birdflu or #chinesevirus because it's within #humans now, cause by virus #COVID19. Let those websites panic but you stay #AlertNotAnxious"
NoMulletEvan,2020-02-26 19:19:29+00:00,"Old guys in chick-fil-a bathroom: “Hi how are you” “Good how are you... no Chinese virus right?” “Let’s hope not” “Okay, have a good day”"
Chrisbolin28,2020-02-26 19:04:41+00:00,Chinese Virus is another DEEP STATE Attack on Humanity
CuiYaoyu,2020-02-26 19:01:46+00:00,This time the Chinese virus is spreading in the world. You cannot escape responsibility. You are a sinner.!God will not forgive you!!!
jpgranowski,2020-02-26 19:00:27+00:00,Obama said the same thing about him bringing back manufacturing jobs with his magic wand. Since when did it become the POTUS job to stop a Chinese virus that kills less than 2% of people You hypocrites didn't care the 2 billion $Obamacare website didn't work let alone the plan.
Chrisbolin28,2020-02-26 18:43:36+00:00,Do you believe Chinese Virus is a Deep State Attack? I do..
DaNolans,2020-02-26 18:40:11+00:00,The implication that our beautiful flag is a chinese virus is deeply offensive #FakeNews
Gabriel_news1,2020-02-26 18:30:58+00:00,"Do you know in a novel called ""The Eyes of Darkness"" Written by Dean Constance, first published in 1981(in this version, originating of #virus is Russia) &amp; then edited in 1989, it mentions that in 2020, a Chinese virus called Wuhan-400 will infect the #world &amp; endager it?#Corona"
theparvan,2020-02-26 18:21:36+00:00,"This meme only for fun and more awareness about corona Virus in the world I want to express that the virus is not Chinese virus ,it's a challenge for all of us to face. Click the link and watch video on YouTube https://youtu.be/39lFglopr_U #Corona #coronavirus #coronavirusindia"
THeartlandhero,2020-02-26 18:19:45+00:00,"Perhaps they believe that the filth, defecation and garbage on their streets will create a virus that will destroy the Chinese virus!"
600ninja2,2020-02-26 18:10:22+00:00,Blaming Trump for natural disasters and Chinese virus outbreaks is ludicrous. Next you’ll be blaming @POTUS for sunburns and GraVity...
THeartlandhero,2020-02-26 18:07:30+00:00,"Trump needs to put a big tariff on the Chinese virus so they can't export any more of it here. Until the Chinese agree to take more of our AIDS, Syphilis and Herpes, I say no more Chinese virus!"
SteveOgleJr,2020-02-26 17:40:56+00:00,Anyone find it interesting the number of Iranians coming down with a Chinese virus?
johndoe69896681,2020-02-26 17:31:52+00:00,"Photos: What Italy is like under lockdown after coronavirus spike. As long as the Chinese Virus does not spread to Pacentro, Abruzzo, Pompeo will not defame Italy as human right violator."
BTWall1,2020-02-26 17:25:36+00:00,"The US isn't a 3rd world Country. We are well nourished, for the most part clean and have adequate infrastructure. This Chinese virus will hit here but won't get the traction it would get in lesser developed Countries."
Tazmajick,2020-02-26 17:00:31+00:00,Crossed my mind several times this morning. I wondered if demons would use the homeless/druggy street er's as part of [their] fear mongering ploy...as seen in Commie Chinese virus horror videos
doc_sommers,2020-02-26 16:49:09+00:00,Well it’s lying Chuck at it again He says that our President Doesn’t have a plan for this Chinese Virus Witch really means the Dem’s Are the ones with no plans..? Just how stupid they have become is Beyond me. And the leader of this stupid parade is Chuckles the Clown
garry_fprogress,2020-02-26 16:37:40+00:00,Why? It’s a fine tweet and it’s true. They are trying to make trump look responsible for a Chinese virus
clara111,2020-02-26 16:35:08+00:00,"thanks I would be too sorry to die for a ""chinese virus"""
thejoelstein,2020-02-26 16:10:52+00:00,Less surprised by the fact that he can’t spell “Coronavirus” than the fact that he’s not calling it “Chinese Virus” 
ShitDJTsays,2020-02-26 16:08:36+00:00,Appointing a czar is something only a commie would do. I’ll build a Great Wall to keep out the invading Chinese virus. A wall greater than their old crumbling wall and make China pay for it.
ElfGrove,2020-02-26 16:04:05+00:00,"Seriously terrifying. With anti-vaxxers in the US, what will win, irrationally stupid hate for vaccines and autism or the racism against a Chinese virus?"
susan_sharko,2020-02-26 15:54:36+00:00,US government is out playing golf. CDC is under renovation by idiots in Senate who only fund useless walls for defense. Time to buy kerchiefs and soap in case Kudrow is wrong about airtight protection from Chinese virus
PharmacistKnows,2020-02-26 15:39:45+00:00,"The only way to truly slow this deadly Chinese virus from devastating America would be close all borders, close all ports, stop all air traffic. Since those simple human life preservation steps weren't taken, be ready to say goodbye to people we love who won't survive. @POTUS"
AdamPltnm,2020-02-26 15:31:09+00:00,Thanks the Chinese for this virus. Should be called the chinese virus
PharmacistKnows,2020-02-26 15:22:51+00:00,"The only way to truly slow this deadly Chinese virus from devastating America would be close all borders close all ports stop all air traffic. Since those simple human preservation steps won't be taken, be ready to say goodbye to people you love who won't survive. #AshWednesday"
Elizabethhaha,2020-02-26 15:08:46+00:00,"Elizabeth Ha “as a labour movement, we need 2 take an active role in raising consciousness within our membership to stamp out [the idea] that this virus is a “Chinese virus’ and stand up against the myths associated with the coronavirus.” #OFL @OPSEU #ACLA"
RichardScratch1,2020-02-26 14:48:28+00:00,Thank God for the awful Chinese virus germs. A little less sport on telly. 
skip_conover,2020-02-26 14:45:53+00:00,"Live updates: Coronavirus fears spook markets as outbreak spreads; Trump calls news conference, accuses media of ‘panicking markets’ https://www.washingtonpost.com/world/asia_pacific/coronavirus-china-live-updates/2020/02/26/f889693a-580e-11ea-9000-f3cffee23036_story.html God works in mysterious ways. Perhaps a Chinese virus will do what Impeachment could not."
2020TrumpAZ,2020-02-26 14:34:05+00:00,"He’s going to calm, and he better discuss bringing supply chains back home. Massive incentive program . Drugs to everything under the sun. Make, Hire, Buy American the Real lesson of this Chinese Virus. Will galvanize the Nation"
RetwaA,2020-02-26 14:30:34+00:00,You are racist for avoiding a Chinese virus. #cdnpoli
BANZAIx808,2020-02-26 14:23:46+00:00,FUCKIN CHINESE VIRUS. #COVID19 #CHIBESE
PghJag,2020-02-26 13:50:43+00:00,SC debate: Only people of color will sell marijuana - @BernieSanders Trump did a great job with the military - @MikeBloomberg Half of the US died of gun violence - @JoeBiden Biden takes credit for all that Obama did @realDonaldTrump is at fault for a Chinese virus spreading
soccerpearl4,2020-02-26 13:44:48+00:00,Moderna Stock Is Jumping as Company Hunts a Quick Vaccine for Chinese Virus https://www.barrons.com/articles/moderna-stock-quick-coronavirus-vaccine-china-virus-51579713454 via @Barronsonline
ChrisChrisSpen1,2020-02-26 13:41:22+00:00,"This virus is contained in this country. Americans are killed every year, by so many more things, then a damn Chinese virus. This is not the third world remember. "
dawn_ochieng,2020-02-26 13:17:51+00:00,Just pray that the deadly chinese virus isnot reported in kenya after a plane from china landed today at JKIA. Mtakufa kama nzi za choo
MontanaHippy,2020-02-26 13:09:34+00:00,Difference is this one was grown in a Chinese virus lab and got away.
WokeTemple,2020-02-26 13:00:28+00:00,"Exactly. This is not a CHINESE virus, it's a WORLD virus. Stop the racism. Stop the hate! "
CbpDick,2020-02-26 12:58:06+00:00,"The flu outbreak in the United States is not called the American virus, but the outbreak in China is called the Chinese virus."
BrentLBailey3,2020-02-26 12:40:45+00:00,Any politician who would blame a supposed Chinese virus on a political opponent should be immediately removed from public service....
GilR,2020-02-26 12:32:01+00:00,Michigan is going to vote for an open borders globalist utopian because Europe and Asia are being destroyed by a Chinese virus?
RaymondJim,2020-02-26 12:09:04+00:00,I thought Americans called it a Chinese virus..now should be named American virus
nakamise_hk,2020-02-26 12:03:11+00:00,Chinese take for granted they can lie around the world without being caught. Singapore did the right thing to put the #ChineseVirus carrier in jail. 
toniboyy,2020-02-26 11:20:42+00:00,Democrats can’t seem to get around the Chinese virus but still claim they can control the climate come on fat boy get a grip
bjuslivn,2020-02-26 11:14:56+00:00,Doesn't this happen every 2 to 4 years? A Chinese virus that spreads across the world ending humanity. We've seen it forever. The difference in the last 2 are social media and media companies that need clicks to monetize. Not to mention perfect timing to politicize.
gregorypons,2020-02-26 10:29:03+00:00,"#BusinessMontres (Zero Bullshit Zone) : Seriously, abstain! ••• Not for self-conscious ••• In French in the text : ""The Swiss Confederation had decided to use all possible means to fight against the demonic Chinese virus."" INSTAGRAM : https://lnkd.in/gJpikZk"
1776Patriot1776,2020-02-26 10:18:14+00:00,"You mean Wuhan Flu... Call it what it is, a filthy Chinese virus."
stephen_smith65,2020-02-26 09:50:32+00:00,"Okay, I don't want coronavirus, but I sure as hell would take it over flu even in a mild season like this one. It's not this relatively innocuous Chinese virus that's scaring me; it's the global response to it."
koxdf6,2020-02-26 09:09:49+00:00,Chinese virus spreads around the world！ 
MisterWikimemes,2020-02-26 08:55:21+00:00,No it’s not she’s Chinese virus started in China she had legitimate complications getting to USA due to the virus
EinatWilf,2020-02-26 08:34:00+00:00,"Pitching this film/novel idea: mysterious Chinese virus which infects adults only leads within two years to disappearance of all adult population. No Boomers, no X’ers, not even millenials. A world of orphans under 18 emerges. Will they build a better world? Worse?Same? #Corona"
PURIxVILADCANS,2020-02-26 07:43:46+00:00,"Iran call coronavirus, the Chinese virus "
ABartonMacro,2020-02-26 06:54:16+00:00,Asia-Pac: Chinese Virus Deaths Confined To Hubei Virus Cases Continue To Tick Up After U.S Health Officials Flag Worry Broader Travel Limits Creeping In Asia Hong Kong Unleashes Fiscal Stimulus Fed's Kaplan: Unclear Right Now If Virus Calls For Rate Change (WSJ) 
WestUpperDeck,2020-02-26 05:59:21+00:00,"Wait. So, a Chinese virus that is comparable to H1N1 when back under control (likely when weather becomes warmer and dryer) is going to hurt the US economy so much in 8 months that voters will swing all the way to Socialism? Is that the working theory here?"
KenMOJA,2020-02-26 05:32:00+00:00,Nation: WHO experts visit Chinese virus epicentre http://bit.ly/3bVQyb4
weebgamer128,2020-02-26 05:28:56+00:00,"Ump45 pre ordered And also the five-seven figure. I figured it that if we can die due to some chinese virus, what's the point on saving that much money for a tomorrow that can never happen. "
TedJoy71,2020-02-26 05:01:41+00:00,"Here's my prediction. The Chinese virus will be so bad at the time of the Democrat Convention, the Dems will decide to hold it on line. The Party will be so deadlocked, the real contest will be between German, Russian, Chinese and Venezuelan hackers to get their own person"
lipsoneric,2020-02-26 04:51:54+00:00,Will a Chinese virus be the end of trump? 
MahmudRezaKhan1,2020-02-26 03:47:02+00:00,"No ""Wall"" can stop the #coronavirus #WuhanVirus #chinesevirus #Covid19 from coming to USA. It is already there. Brace for the big impact now, you will thank me later."
simon_enefer,2020-02-26 03:14:36+00:00,"Do you think after 2-3m US citizens die fromma Chinese virus, that the American people will vote for Bernie? Globalisation, Open Borders and Political Correctness died in early February 2020. They just haven't stopped twitching yet! "
Patrici87836733,2020-02-26 03:08:52+00:00,On January 23 was one of the first news reports about China's problem with coronavirus. I follow an economic channel on YouTube called Peak Prosperity and he wrote his first article about this Chinese virus and possible problems that might result in China's economics on 1/24.
luscamilol,2020-02-26 02:57:11+00:00,COME TO BRAZIL BEFORE THE CHINESE VIRUS KILL ME!!!!!!! 
LeonardRubin2,2020-02-26 02:24:34+00:00,China and Iran is involved in mischief together. Not surprised a Chinese virus found it's way into Iran.
GldnHorde,2020-02-26 02:08:22+00:00,A Chinese virus is all about the election? How? 
PeoneDahlia,2020-02-26 01:58:20+00:00,What is going on with the globalists and wanting to expose USA to the Chinese virus? 
Chrisbolin28,2020-02-26 01:40:11+00:00,Is the Chinese Virus a Deep State Attack?
fzbz6,2020-02-26 01:32:29+00:00,Chinese virus 
cassidy_dan,2020-02-26 01:24:06+00:00,We all ride the subway. No Chinese virus formed against us shall prevail 
AbbasAn39,2020-02-26 01:18:05+00:00,How do you feel if you know about a novel called:The Eyes of Darkness published by Dean Contez in May 1981 (in this version originating from the spread of the Russian virus and then pointing to changes in 1989 that by 2020 a Chinese virus called Wuhan-400 will endanger the world https://twitter.com/a_raefipour1/status/1232456344285798400
PMckinstryl,2020-02-26 00:55:29+00:00,This is the fault of Trudeau Liberals. Their fault if ppl die. Didnt want to be rascist to call it Chinese virus..or stop passengers fling in from outbreak are.. 
RSpurga,2020-02-26 00:53:54+00:00,"Hey, Dude, there’s a corona virus pandemic breaking out in US and CDC is advising to hoard surgical masks, food, water, and gasoline. Meanwhile you Republicans are justifying a cold-blooded killing of a combatant- Seems you looked the wrong way and let this Chinese virus in."
PMckinstryl,2020-02-26 00:51:39+00:00,Yup..Ms Tam didnt want to do anything..called it Rascist to say Chinese virus. How self serving and ridiculous. Now we all suffer. Fire Ms Tam. She doesnt count human lives.. 
SimonIshihara,2020-02-26 00:42:11+00:00,https://twitter.com/i/events/1232235531162963968. “HERE IS WHAT HAPPENED IN SPAIN.” TOURISTS ARE LOCKED IN THEIR HOTEL!!!” HOTEL GUEST “INFECTED WITH YELLOW DEATH MUTATING CHINESE VIRUS!” “ON VACATION AND GOING THRU HELL!” COULD HAPPEN IN HAWAII...WAIKIKI?
RhiannaMorar,2020-02-26 00:38:20+00:00,The travel ban in and of itself does NOT mitigate the public health risks faced by NZ. The coronavirus is a GLOBAL health crisis. The fact that Chinese peoples are unable to travel into New Zealand simply perpetuates the misinformation that this is a Chinese virus.
johnvezzi,2020-02-26 00:25:09+00:00,The fact that you're blaming @realDonaldTrump for a Chinese virus demonstrates utter lack of character and decency of Chris Murphy
VieveSophia,2020-02-26 00:20:37+00:00,#57 Deadly Chinese Virus Coverup | Dr. June Teufel Dreyer 
CrazyJimP,2020-02-26 00:17:39+00:00,My Dad (former cop) : With all this Chinese virus stuff... Make sure you have a gun in your house in case things collapse.... Me: 
MaloneGreen2,2020-02-25 23:58:47+00:00,"How, exactly, are ""Trump's health agencies"" responsible for a Chinese virus infecting their neighbors in Korea?"
Candor536,2020-02-25 23:41:03+00:00,Appoint Romney as Chinese Virus Czar stationed in Wuhan.
dailynation,2020-02-25 23:40:00+00:00,WHO experts visit Chinese virus epicentre 
DavidSuslensky,2020-02-25 23:34:35+00:00,Mitt Romney is legit using a Chinese virus That has had no major impact in the US to bash trump... he beyond contempt at this point. 
Taoger111,2020-02-25 23:32:27+00:00,"The Chinese virus originates from the totalitarian state system, from the lack of regional autonomy, from the concentration of power and wealth in the national dictatorship, and from the lack of freedom of speech and the press."
J0hn_Sm1thy,2020-02-25 23:08:41+00:00,Get ready for democrats to blame some god forsaken Chinese virus on Trump.
Seen_this1,2020-02-25 22:54:45+00:00,"Good. When they come for you, resist. Better to die on your feet free than in a #Chinese virus confinement zone. #SARSCoV2 #Covid19 #Wuflu"
